"species","ind","altura","d1","raio","ar","arp","prot","volume","biov","biomassa"
"dperuvianus",56,30,102.27,51.14,8214.74,2445.26,29.76673638,137380.2571,40893.61897,0.004620979
"dperuvianus",57,15,86.08,43.04,5819.59,5819.59,100,45414.27279,45414.27279,0.005131813
"dperuvianus",58,35,119.73,59.86,11258.46,3388.7,30.09914322,219447.084,66051.69212,0.007463841
"dperuvianus",59,50,114.93,57.47,10375.02,4592.71,44.266999,324851.2231,143801.8877,0.016249613
"dperuvianus",60,54,124.66,62.33,12204.53,3906.96,32.01237573,411987.7704,131887.073,0.014903239
"dperuvianus",61,30,78.69,39.35,4863.48,4863.48,100,87104.85821,87104.85821,0.009842849
"dperuvianus",62,32,97.49,48.74,7464.23,5540.03,74.2210516,136567.3415,101361.717,0.011453874
"dperuvianus",63,42,168.08,84.04,22189.16,8683.38,39.13343272,504744.4663,197523.8361,0.022320193
"dperuvianus",64,35,94.67,47.33,7038.4,3031.67,43.0732837,145606.8162,62717.63703,0.007087093
"dperuvianus",65,62,159.13,79.57,19888.7,2485.2,12.49553767,741397.85,92641.64762,0.010468506
"dperuvianus",66,44,138.87,69.44,15146.82,5735.95,37.86900485,377868.9817,143095.223,0.01616976
"dperuvianus",67,27,118.93,59.46,11108.68,6715.26,60.45056658,160251.4996,96872.93948,0.010946642
"dperuvianus",68,44,140.09,70.04,15413.18,4887.74,31.71143139,383653.081,121661.8835,0.013747793
"dperuvianus",69,42,147.06,73.53,16985.36,5964.85,35.11759539,395488.4356,138886.0286,0.015694121
"dperuvianus",70,60,144.17,72.09,16325.38,6920.12,42.38872235,602900.0397,255561.6239,0.028878463
"dperuvianus",71,56,169.66,84.83,22607.53,13273.21,58.71145587,724956.8819,425632.7398,0.0480965
"dperuvianus",72,53,150.9,75.45,17883.29,12029.67,67.26765601,551881.8523,371237.986,0.041949892
"dperuvianus",73,39,100.11,50.05,7871.05,7871.05,100,184518.4561,184518.4561,0.020850586
"dperuvianus",74,68,175.1,87.55,24081.36,14743.9,61.22536269,983366.9388,602069.9748,0.068033907
"dperuvianus",75,54,141.73,70.86,15775.52,10796.32,68.43717354,508356.0902,347904.5397,0.039313213
"dperuvianus",76,71,180.36,90.18,25549.96,8995.52,35.2075698,1094383.802,385305.9411,0.043539571
"dperuvianus",77,48,167.97,83.99,22159.53,13104.45,59.13685895,589789.0407,348782.7131,0.039412447
"dperuvianus",78,50,178.67,89.38,25072.12,17954.99,71.61336975,692887.5066,496200.0921,0.05607061
"dperuvianus",79,57,134.09,67.04,14121.34,4451.47,31.52299994,499371.2496,157416.7987,0.017788098
"dperuvianus",80,45,136.41,68.2,14614.39,14614.39,100,376489.7203,376489.7203,0.042543338
"dperuvianus",81,72,202.65,101.32,32253.56,7756.33,24.04798106,1356460.309,326201.3181,0.036860749
"dperuvianus",82,63,128.32,64.16,12932.3,12932.3,100,538294.3913,538294.3913,0.060827266
"dperuvianus",83,45,118.09,59.04,10952.4,10952.4,100,294104.0793,294104.0793,0.033233761
"dperuvianus",84,47,145.09,72.54,16533.42,16533.42,100,442845.328,442845.328,0.050041522
"dtranslucens",1,32,98.67,49.33,7645.72,6532.6,85,139475.7677,119169.8624,0.013466194
"dtranslucens",2,48,131.41,65.71,13563.73,7168.75,53,383460.5952,202667.9344,0.022901477
"dtranslucens",3,44,132.43,66.22,13774.92,13774.92,100,347677.7912,347677.7912,0.03928759
"dtranslucens",4,48,103.25,51.62,8372.06,8372.06,100,258813.7824,258813.7824,0.029245957
"dtranslucens",5,32,93.81,46.9,6911.49,6911.49,100,127721.7426,127721.7426,0.014432557
"dtranslucens",6,48,152.2,76.1,18194.27,18194.27,100,494552.7828,494552.7828,0.055884464
"dtranslucens",7,24,144.68,72.34,16440.45,12957.56,79,204520.5318,161193.0977,0.01821482
"dtranslucens",8,42,111.15,55.57,9702.92,9702.92,100,242520.0293,242520.0293,0.027404763
"dtranslucens",9,36,114.09,57.05,10223.51,3245.42,32,208478.1148,66180.69953,0.007478419
"dtranslucens",10,36,135.42,67.71,14403.05,14403.05,100,283684.5405,283684.5405,0.032056353
"dtranslucens",11,52,123.47,61.73,11972.89,11972.89,100,384876.7739,384876.7739,0.043491075
"dtranslucens",12,40,105.11,52.56,8677.42,8677.42,100,207086.6836,207086.6836,0.023400795
"dtranslucens",13,48,113.71,56.85,10154.61,10154.61,100,301587.0514,301587.0514,0.034079337
"dtranslucens",14,42,103.15,51.58,8357.35,8357.35,100,214314.501,214314.501,0.024217539
"dtranslucens",15,58,149.37,74.69,17524.25,15736.67,90,610405.0236,548140.0016,0.06193982
"dtranslucens",16,48,124.41,62.21,12156.54,12156.54,100,349703.3025,349703.3025,0.039516473
"dtranslucens",17,40,112.11,56.05,9871.36,9871.36,100,230903.0284,230903.0284,0.026092042
"dtranslucens",18,32,91.63,45.82,6594.42,4500.19,68,122688.2778,83725.41646,0.009460972
"dtranslucens",19,63,150.03,75.01,17677.41,13876.11,78,687723.7016,539837.5516,0.061001643
"dtranslucens",20,36,100.73,50.36,7968.89,7968.89,100,167843.7747,167843.7747,0.018966347
"dtranslucens",21,28,104.98,52.49,8655.85,8655.85,100,132674.0698,132674.0698,0.01499217
"dtranslucens",22,39,96.41,48.2,7299.45,5410.77,74,173383.4933,128521.7659,0.01452296
"dtranslucens",23,40,101.98,50.99,8167.82,8167.82,100,196871.8893,196871.8893,0.022246523
"dtranslucens",24,47,124.47,62.23,12167.73,1193.85,10,340263.6902,33385.34028,0.003772543
"dtranslucens",25,48,106.24,53.13,8864.53,8864.53,100,270739.7079,270739.7079,0.030593587
"dtranslucens",26,50,124.22,62.11,12118.55,4662.83,38.47679797,368429.1344,141759.7337,0.01601885
"dtranslucens",27,38,128.74,64.37,13017.81,10721.82,82.36270156,276057.3211,227368.2675,0.025692614
"dtranslucens",28,36,111.31,55.66,9731.11,6808.85,69.96992121,199618.8104,139673.1243,0.015783063
"dtranslucens",29,46,126.33,63.16,12534.23,12534.23,100,339210.1225,339210.1225,0.038330744
"dtranslucens",30,32,113.96,56.98,10199.63,7622.04,74.7285931,180355.252,134776.9424,0.015229794
"dtranslucens",31,46,113.68,56.84,10149.7,10149.7,100,284410.6935,284410.6935,0.032138408
"dtranslucens",32,40,106.22,53.11,8861.3,6929.9,78.20410098,210738.3766,164806.0528,0.018623084
"dtranslucens",33,42,108,54,9160.3,9160.3,100,231170.9539,231170.9539,0.026122318
"dtranslucens",34,47,109.58,54.79,9430.82,6614.75,70.13971214,275987.4057,193576.7719,0.021874175
"dtranslucens",35,48,119.77,59.88,11266.28,7614.31,67.58495262,328254.7924,221850.8459,0.025069146
"dtranslucens",36,32,97.15,48.57,7412.57,5050.07,68.12846287,135735.8147,92474.72414,0.010449644
"dtranslucens",37,72,165.03,82.52,21390.51,4595.51,21.48387299,965574.2023,207442.7352,0.023441029
"dtranslucens",38,72,139.22,69.61,15222.57,11929.57,78.36764751,743451.2276,582625.2375,0.065836652
"dtranslucens",39,74,156.01,78,19114.76,19114.76,100,919372.4294,919372.4294,0.103889085
"dtranslucens",40,58,131.17,65.59,13514.05,8895.77,65.8260847,494103.6029,325249.0561,0.036753143
"dtranslucens",41,56,137.69,68.85,14890.36,14890.36,100,508932.8682,508932.8682,0.057509414
"dtranslucens",42,53,112.91,56.45,10012.46,10012.46,100,343243.5006,343243.5006,0.038786516
"dtranslucens",43,42,92.03,46.01,6651.81,6651.81,100,178452.8994,178452.8994,0.020165178
"dtranslucens",44,63,133.87,66.93,14074.78,14074.78,100,574228.7384,574228.7384,0.064887847
"dtranslucens",45,55,128.16,64.08,12900.38,12900.38,100,441867.9683,441867.9683,0.04993108
"dvalvulatus",1,56,196.58,98.29,30349.88,12603.7,41.5280060415395,941771.591723001,391098.963508231,0.0441941828764301
"dvalvulatus",2,24,77.08,38.54,4666.7,4666.7,100,63233.9115945848,63233.9115945848,0.00714543201018808
"dmerecuanai",1,28,95.96,47.98,7231.8,4127.99,57.0810863132277,112744.824553238,64355.9706169309,0.00727222467971319
"dmerecuanai",2,24,85.16,42.58,5696.27,5696.27,100,75588.8454851482,75588.8454851482,0.00854153953982175
"dmerecuanai",3,28,98.7,49.35,7651.46,7651.46,100,118609.516418843,118609.516418843,0.0134028753553293
