"ind","altura","d1","raio","ar","arp","prot","volume","biov","biomassa"
1,59,196.07,98.04,30194.42,14554.13,48.2013895282638,998332.676325807,481210.222103744,0.054376755097723
2,56,143.71,71.86,16221.15,16221.15,100,546189.137385604,546189.137385604,0.0617193725245733
3,49,139.31,69.66,15243.23,15243.23,100,435094.242736728,435094.242736728,0.0491656494292502
4,54,157.41,78.7,19459.93,19459.93,100,607815.334750714,607815.334750714,0.0686831328268307
5,29,94.14,47.07,6959.99,6959.99,100,113696.796608958,113696.796608958,0.0128477380168122
6,44,127.99,63.99,12865.01,12865.01,100,327608.975006005,327608.975006005,0.0370198141756785
7,36,111.05,55.52,6275.57,6275.57,100,198738.619044128,198738.619044128,0.0224574639519865
8,35,99.25,49.63,7736.68,7736.68,100,157867.321346344,157867.321346344,0.0178390073121369
