"ind","altura","d1","d2","ar","arp","prot","volume","biov","biomassa"
1,294.74,110,163.57,26704.05,26704.05,100,2776732.48034696,2776732.48034696,0.313770770279206
2,224.55,82,137.81,18876.16,16602.3,87.9537999254086,1328636.76848237,1168586.52508639,0.132050277334763
3,224.7,60,112.43,16560.62,16560.62,100,793661.211914477,793661.211914477,0.0896837169463359
4,155.95,54,136.6,11879.86,11879.86,100,602321.631676664,602321.631676664,0.0680623443794631
5,155.34,59,126.93,11374.35,5390.92,47.3954116059379,609113.485760122,288691.843723286,0.0326221783407313
6,221.08,64,108.8,16435.16,16435.16,100,806040.655673169,806040.655673169,0.0910825940910681
7,211.86,53,121.64,16875.29,12306.13,72.9239616030302,715154.492871406,521518.98778389,0.0589316456195795
