"ind","altura","d1","d2","ar","arp","prot","volume","biov","biomassa"
1,404.49,75,389.17,115420.16,28083.5,24.3315379219713,8656512,2106262.5,0.2380076625
2,409.15,105,371.4,111988.53,23518.54,21.0008471403277,11758795.65,2469446.7,0.2790474771
3,1418.15,240,1296.97,1339655.37,93514.54,6.9804923037781,321517288.8,22443489.6,2.5361143248
4,284.69,110,243.74,51574.74,26084.47,50.5760571938899,5673221.4,2869291.7,0.3242299621
5,372.76,71,363.61,104345.11,104345.11,100,7408502.81,7408502.81,0.83716081753
6,423.73,119,342.62,107563.53,107563.53,100,12800060.07,12800060.07,1.44640678791
7,570.24,110,519.07,227049.79,113706.63,50.0800419150355,24975476.9,12507729.3,1.4133734109
