"ind","altura","d1","raio","ar","arp","prot","volume","biov","biomassa"
1,200,320.79,160.39,80820.5,17302.74,21.4088504772923,10776314.5894479,2307085.07741754,0.260700613748182
2,100,232.17,116.08,42333.74,42333.74,100,2822349.71049119,2822349.71049119,0.318925517285504
